#_prob       var_1    var_2    var_3    var_4    var_5    var_6    var_7    var_8    var_9    var_10    var_11    var_12    var_13    var_14    var_15    var_16    var_17    var_18    var_19    var_20    var_21    var_22    var_23    var_24    var_25    var_26    var_27    var_28    var_29    var_30    var_31    var_32    var_33    var_34    var_35    var_36    var_37    var_38    var_39    var_40    var_41    var_42    var_43    var_44    var_45    var_46    var_47    var_48    var_49    var_50    var_51    var_52    var_53    var_54    var_55    var_56    var_57    var_58    var_59    var_60    var_61    var_62    var_63    var_64    var_65    var_66    var_67    var_68    var_69    var_70    var_71    var_72    var_73    var_74    var_75    var_76    var_77    var_78    var_79    var_80 
0.011111 12.98644 18.29051  9.59373  6.39460  3.82485  9.21931 12.18921  6.25501 24.61049  6.06177  6.56216 11.20626  8.09550 11.65602  4.76011 12.10943  8.37855 14.57835  7.95652  4.03684  7.11386  4.30004  6.97588  5.65859 12.98644  9.51944 13.39893  7.95435  6.69080 12.80188  7.59200  3.42586 10.64339  7.70046  6.08334  3.21265 11.78315 11.49641 13.13468 12.47598  9.87455 16.46977 13.13468 11.75604 10.60117 10.60631  7.33885  3.82025  9.99238  4.38059  8.89559 13.35079  9.42620 13.84473  4.16223  9.85154  9.87366 10.45841  2.57011  3.01404 24.61049  8.08279 14.17790  5.18318 15.08389 24.58610 16.60156 11.58387 12.58610 10.75660  7.33885  2.76369 23.45195  7.70046 17.99505 12.28212 11.58312 11.16880  8.08463 11.58387
0.011111  8.59418 21.97364 17.89284  9.14236 10.52333  7.20318 11.54460  4.27094 12.91179  6.88812  6.32046  4.83368 14.44653 20.61053  3.46282  6.74052  8.88134  8.22834  7.46651  4.86528 12.31450 10.58510  7.06035  8.43747  5.64512 14.76191 15.67993 19.69187 10.83064  7.31307 13.45631  4.81380 17.38171  2.01055  7.94034  9.49014  9.42620 15.75513 18.36791  3.99926  9.23356 11.96751 17.50663 16.18892 12.58610  5.28634 16.18739  4.97216  9.45060 10.58510 14.17790  6.22570 11.68252 20.31295  9.86767  6.50905  6.69080  8.83738  7.95652  2.49982 11.31961  2.89828 11.40654  7.74692 17.58580 11.33405 11.60329  6.05617  7.71669 10.31279  8.19043  3.96288 11.45813  4.38059  9.40791 10.72388 13.35268 13.55316 17.17262  7.82836
0.011111 11.68252  4.76251 13.81649  9.42115 10.12322  4.75644  3.22216  3.24388 13.21924 10.15633 11.95972 11.10500 11.78315 22.37665  9.31164  5.46411  5.55854  7.42391 16.18739  4.19071  8.66252 10.36440 11.95972  4.01582 12.30643 17.03955 15.10101  8.08146  8.37855  9.61563  5.04976  3.09865  9.99238  9.95894 10.29021 12.42924 10.91797  5.70673 17.17262 15.60596 14.01284 14.44855 12.63468  3.15406  6.54632 10.02799  9.57055  3.68371 18.52762  7.11037  9.94902  8.71420  8.70840 13.40965  7.21214  6.62435  8.27312  4.60722  8.07433  2.44077 18.28761  5.22592  8.99601  6.08984 10.29734 10.65408 10.52088  5.19702  8.88134 10.60631 10.96858  5.54723 10.24993  1.24661  7.75887 12.93237 12.19892 11.81301 13.26550  4.21039
0.011111 11.78315 16.10655 14.58353 15.60596 11.62589  9.61563  8.85464  4.57274 16.75015  5.96455  5.48278  9.97101  6.11742 14.44855 13.96210  8.46979  8.78379  9.21931  5.75000  3.24388 12.02403  4.22014 12.71950 13.35079  9.23356 21.60057 10.52088  8.20971 12.17431 11.38409  7.71543  5.33338  8.83309  4.96420  7.23111 12.14254 11.01003 15.08365 17.50663  5.83002 14.59882 11.49641 15.47873  5.83002 11.83167 12.99927  2.91440  4.35363 12.31450  3.10573  5.73755  5.01223 11.98829  4.13969 10.00179 20.66745 10.28553  4.75644  8.41776  4.11273 22.97168  6.25995  9.19986  9.40738  9.51944 12.56271 13.67424  8.86931  4.94314 17.35554  9.37153  3.45709  5.79883  3.57207  7.58026  3.50905 16.23680 16.28661 15.47873 15.89050
0.011111  9.70036 11.96751 17.50663  4.40306  7.71669  7.87720  6.66385  5.26795  9.30452  4.70967 17.99505  5.34742 10.47062  5.26884  5.53740 14.81956  9.78876 14.08409  8.41776  4.39597 16.34820  6.77958  5.92467 11.00630 12.75261 18.98894 14.42168  6.85757 13.03432 17.95174  8.07433  3.33376 16.75015  4.70967  8.59998  7.95132  7.14020 10.10665 12.51493  5.33324  7.81328 21.97364 11.25388  9.14236  9.34938  8.96318  7.95652  3.42586 23.45195  8.08279 11.54098  7.64234 16.02143  3.23530 13.00631  6.05617  9.52829 12.23976  8.19043  3.07025 13.53303  4.87858  9.94902  2.44834  9.13387 12.41714 11.01497  7.33503 10.83064  6.35547  9.76562  3.33376  9.45060  3.39323 12.56036 10.20883  7.66098  6.45540  4.16223 11.24785
0.011111 12.75261  9.91575 14.26440  8.08146 12.03356  6.45855  8.19043  4.52736  7.39703  5.13784 15.98449 13.35079 11.19698 17.23688 14.92266 16.50349  6.08236  7.64852  8.74751  2.68706 19.55559  1.47510  8.40740  7.42803  7.81328 15.41447  9.59373 11.24785 12.32684  5.52156 12.77507  4.07454 10.77653 12.02894  5.27872  5.65859  9.70036 13.99298 15.10101 18.47384 13.22839  8.65644 11.37151  7.57962  8.78379  7.20318 11.54460  3.85529 17.82456  3.57207 10.52542  4.44903  8.22739 16.84605 12.05412 17.19388 13.36789 16.45166 14.84969  4.39597 11.45813  6.46344  6.72596 10.45902 12.09289 21.25162 11.83064 14.57589  9.95769  7.31307  3.50303  3.04204  8.29504  7.95265 12.88277  8.53087 11.29190  4.13969 10.13411  9.56291
0.011111 13.47935 17.64407  4.47115 19.02003 13.03432  5.16218  9.57055  4.35363 13.37532  5.49547 11.27446  7.74692 18.41973 10.65408 16.34932 11.75604  6.83096 12.06123  9.95697  3.78559 18.77388  2.89828  9.51360  6.22570 10.82680 18.74956  7.02465  9.70636  9.70294  4.44895  2.57011  3.61745  9.86259  1.47510  7.31742  4.83368 10.47062 18.51693 12.75643 16.18892 10.82680 11.33405 12.39708 18.47384  4.44859 10.31279 14.56164  6.11846 10.77653  1.24661  6.40050 13.92047 13.22839  7.09540 11.60329  2.66627 10.60117  7.31307  6.94176  4.15145 13.21924  9.77074  5.62331  7.53607 17.95975 11.96751 11.94274  7.57962  3.41343  7.64852 13.45631  4.76350 11.31961  2.15977 15.66605  9.65334 10.47062 14.76191 10.77083  9.70636
0.011111  6.11742 14.76191 16.87404 13.67213  9.34938  6.87894 10.96858  2.92801 12.61032 12.47332 13.40107 11.64166  9.78825 15.58351 16.60156 18.00148 12.03356 11.54827 11.54460  5.20489 10.77653  5.40471 14.61755 12.14254  8.09550 14.14300 12.16675 11.08375 10.12322  6.98613  6.06992  3.30356 18.28761  3.57207 12.25334 10.54555 12.52616  6.78609 15.89095  5.94447  9.33095 18.29051 14.42168  4.21039  9.43938  7.76233  5.91212  3.36420  8.66252  2.43095 11.81741  5.50569  9.13387 14.29484  2.58073  8.20971  3.41343 14.57835 10.96858  4.76350  9.45060  8.21586  5.27872 11.88204 12.86856 17.23688 10.26468  7.70345 12.03356  6.66710  9.95697  2.79926 25.37466  7.22426 11.54098  5.01223  7.81328  8.42263  5.29099  8.46979
0.011111 10.73650 23.88347 11.48797 14.11107 11.12777  7.31307  8.96046  5.54723 15.39966  3.98418 12.88277 11.31029 13.10635 19.23568 10.00179  9.42115  8.05671  6.15158 11.30717  3.71733 14.18196 10.15633  5.83635 10.90999  8.47621 12.26948  4.47115  6.05617  5.91554 10.02799  8.19043  5.40149 11.88073 10.58510 15.98449 10.29074  9.95934 12.56271  5.53740  5.19702 16.46524 20.92263 15.89095 12.85727 10.75481 12.80188  0.97125  5.62587 19.55559  9.25059 12.56036  6.48732 11.19698 11.96751 11.01497 13.05402 11.83167  5.03296 11.42462  4.71432  9.30452  6.67266  9.30334 11.31029 19.08767 15.08365  7.57322 17.57923  3.82485 11.88663 15.59247  2.92801 16.34820  4.87858  8.50326 12.75214  5.64512 16.10655  5.77333 12.85727
0.011111  9.51944  9.72014  8.71986 12.66468  9.95769  7.64852  7.95652  4.61900 11.04592  3.74237 10.89121  7.95132 11.68252  9.51944 14.58353 11.08375  8.58432  9.75121 13.27433  3.55243  9.30452  6.56731  8.59998 11.52769  8.81921 15.08365  5.29099  9.00514  3.82485 13.20239  9.27048  5.62587 10.51126  3.20443 10.64555  9.32382 11.29190  6.09816 15.28609 10.92211 15.08389 17.03955  3.46282 14.81956 10.12322 12.06123 12.05356  2.83331  9.30452  3.74237 17.99505  7.95132 14.44653 23.88347 13.13468  8.33915  9.61613  6.98613 10.34310  2.68706 14.18196  8.63484 14.61755  7.84989  8.47621  8.65644 10.13411 12.85727  8.58432  4.60722  6.37381  2.16657  8.83309  4.22014  7.23111  2.44834  6.70710 13.40965 14.42168 20.66745
0.011111 17.26240 11.33405  9.02064  4.58142 11.20057  7.76233 10.14739  5.20489  6.78643  5.05061  6.08334  9.32382  8.81921 23.31225 17.89284  4.90554 11.41562  5.03296  4.66042  5.89481 20.72722  7.70046  5.62331 10.72388 14.01284  6.78609  6.21844 11.75604 11.27281  7.99313  8.96046  3.68371  6.78643  8.63484 11.27446 10.90999 15.43578 11.96751 14.92266  4.74825  8.70840  6.09816  3.82850  6.74052 11.48623  8.22834 11.66728  3.65042 14.86372  3.65821 14.39249 11.88204  8.47621 12.70628  9.45375  5.94447 12.58610 12.60975 12.05356  2.55260 15.95973  5.05061 10.06127  4.44903  9.95934  8.42263  6.63379 12.66468 11.12777 12.42250  9.86175  3.09865 26.48432  4.70967 13.05052  8.05127  9.33095 11.65602  8.40827  6.85757
