#_prob       var_1    var_2    var_3    var_4    var_5    var_6    var_7    var_8    var_9    var_10    var_11    var_12    var_13    var_14    var_15    var_16    var_17    var_18    var_19    var_20    var_21    var_22    var_23    var_24    var_25    var_26    var_27    var_28    var_29    var_30    var_31    var_32    var_33    var_34    var_35    var_36    var_37    var_38    var_39    var_40    var_41    var_42    var_43    var_44    var_45    var_46    var_47    var_48    var_49    var_50    var_51    var_52    var_53    var_54    var_55    var_56    var_57    var_58    var_59    var_60    var_61    var_62    var_63    var_64    var_65    var_66    var_67    var_68    var_69    var_70    var_71    var_72    var_73    var_74    var_75    var_76    var_77    var_78    var_79    var_80 
0.016667 10.31883 15.79845  8.36850  5.36643 11.10948 10.06314 13.69784  4.08404 10.87706 10.10605 15.30635  9.26061 18.06448 19.55559 10.67780 14.16767  8.08419  7.62022 12.02023  2.45625  5.97837  3.67943 11.30727  7.06355  9.67813  6.00389 10.10119  4.15954  5.31601  9.64936  9.29584  4.26078  7.18809  3.41610  8.47921 12.24656 10.98693 20.84312 13.56961  9.45644  8.95336 18.12448 11.91481  5.55911  9.81007  8.68214  8.16156  4.38532 14.47591  4.89991  5.76345  3.29034 10.71406 16.89408  6.78300 10.10998 11.94974 10.71880  6.83887  6.59199 11.28515  8.59868 12.36681  3.71020 13.97811  7.86260 17.41907 17.68093  8.55896 12.46887  6.83887  3.10578 22.42916  3.92513 10.92245  7.56280 12.49833 10.69814  6.16456  4.44887
0.016667 13.38412 16.60927 14.70816  8.43702  6.35900  3.73134  9.74145  2.45625  6.69473  5.29255 10.92245 10.61157  5.79010 16.89408 11.22428  7.67240 12.38775  8.31773 13.14346  3.97203 23.08735  3.92513 13.09320 13.67779  9.40259  8.59876  7.87558 14.16767  4.23515  8.31773  5.95197  5.77557  8.24619  4.16063  7.78140  8.17423  5.79010  9.86731 14.46170 12.61715 11.12643 13.88163  5.09838  8.63485 11.64321 10.49517 10.94122  6.29325 16.10391  1.52690 14.91624 11.18069 10.31883 18.80875 11.04510  3.82499 13.00041  6.64086  8.82798  5.77557 10.08853  4.28000  6.38044  7.56280  9.25812 16.60927 14.46170  8.04957  5.87271  4.56857 12.65920  3.86411  8.79117  4.28000  8.47921 12.97994 16.64675 16.33210  8.60434 16.58499
0.016667  7.37111  7.86260 16.53678  5.55911 11.43332  6.48445 10.62210  2.79051 20.80676  3.41610 10.37765  9.99050  7.09096 16.06200  7.87558  7.85975  6.58287 12.46887  7.98613  4.08404  7.18809  1.18262  8.47921 10.61157  6.76704 13.23231 11.57456 12.33689  4.64488 10.94799  4.29092  5.41897 17.99569  5.02893  6.02476 11.33676  7.85008 10.69814 12.42637  9.88811 14.87620 13.23231  2.44826 12.90606 11.32662 10.94799 10.02790  4.14172  7.18809  5.56416  9.54021 12.04217 12.83940 16.60927 13.16715  8.04957  4.64488 10.27673  9.74145  4.44988 18.71170  2.97776 12.14176 10.22917 12.66686 11.69550 12.08212  5.55911  7.19697 16.16720  6.18563  4.72651 23.08735  2.64556 15.74275  3.29034  8.79181 15.54102  3.74043  4.94355
0.016667 12.66686 13.44539 14.22574 16.11290  6.12302  6.02566 11.27819  3.28107 14.99561  8.81940  6.87112 10.88627 13.97811 17.18718  5.47684 14.88178 10.42504 18.55171 11.10729  5.77557 14.73317  4.40083  8.77141  3.29034 14.87620 14.56512 13.56961  6.25271 11.64321 14.38791 11.45437  2.73589  5.97837  2.26526 15.30635  5.91475  6.36862 18.12448 15.52818  5.55911 13.77380 12.38043 13.36532 10.80243  4.64488 18.55171 16.00476  2.20400 21.30383  3.80427 11.71252  6.51915  7.62153  5.38362  5.09838  9.67034 11.43332 16.76096 12.65920  3.86411  6.69473  3.41610 10.03308  9.00294 18.88262  5.38362 18.00101 12.61715  9.14262  6.17690  3.56981  5.52823  9.89536  5.56416 10.03308 12.46736  8.06164 15.79845  5.09838  5.16205
0.016667  8.44609 25.29318 12.97459 11.79954  9.28112  9.64936  9.59514  4.95849  8.52919  3.92513  5.34136  4.96835 14.18961 17.48933  4.24156  8.63485  9.28112 11.67354  7.62305  4.44988  9.69532  3.80427  7.12410  2.02409 14.40910 11.21040 16.94595 13.20447  5.60510  5.87349 13.69784  3.46494 12.79806  8.59868 12.36681  8.02642 13.01622  5.38362 10.86304 14.16767 18.88262  9.26077 10.10119  6.59545  6.58287  2.77414  9.88564  5.31679  9.48637 10.10605  7.91750  7.23444 17.50103 23.18276 10.10119 20.36797 13.55305  6.32982  8.16156  3.60925 16.10391  5.02893  9.86576  6.32531  5.79010  8.59876  6.16456  9.67034 11.21868  8.13960  6.41079  3.75983 11.49294  5.29255  7.25263  8.46093  7.62153 14.10533 13.56961  5.55911
0.016667  8.95336 18.12448 15.83719 11.04311 13.55305  8.31773  8.50142  4.87835 11.91644  2.26526  6.02476 11.67076  9.54245 13.44539  3.16098 13.51338 11.74646  8.49853  5.70875  5.41897  7.58919  5.84469  6.02476  6.70640 15.39033 18.12448 15.52818 13.83397 10.65910 11.67354  8.82798  2.84161 10.08853  9.54663  8.92060  9.26061  7.62153 13.66177  4.68954  7.30474 14.63757 13.44539 14.96666  7.85975  3.73118  4.32320 12.02023  3.60925 11.91644  1.80680  8.47921 11.33676  9.10857 14.33309  7.07199  5.36643 10.99897  7.12136  3.94684  3.10578  9.03621  1.80680 11.71252 10.35313  9.93828 15.79845 11.74589 13.20447 11.64321  9.25177 13.69784  3.56049  9.69532  4.04268  6.26076  9.38657 13.38412 11.21040 13.78062 20.36797
0.016667 14.40910 10.15367 10.86304 14.88178 11.64321  7.79095  8.33325  3.32619 12.13235  5.98874  7.25263  9.00294 13.38412 11.45608 11.74589  9.45644 12.51704 16.76096  3.56981  2.35338 11.70333  5.02893 17.76919  4.96835  7.85008 13.02239 12.42637  5.36643  6.79631 15.65369  5.45470  3.02102 10.28239  5.98874  9.22563  7.40074 13.57600 11.92911 10.10119  4.15954 12.01431 21.87783 11.22428  9.45644  9.55035  4.04872 12.89420  3.23649 23.84840  6.59350 12.14176  8.60015  9.54245 11.69550 12.25231 18.35002  3.73118  9.25177 10.31832  3.70889 12.57304  3.80427  6.50129  6.88769 10.71406 10.95794 16.94595 18.35002 10.54286 14.02518 11.10729  2.93547 23.84840  4.77266 12.59977 10.61157 16.29259 16.89408 12.78719  3.41350
0.016667 13.57600 12.38043 11.04510  9.88811 11.21868  8.68214  4.29092  4.26078 14.22356  7.08220 11.71252  8.73680  8.79181  9.57011  6.48115  5.36643  6.12302 14.02518  9.59514  3.75983 17.65627  2.04887 12.36681 11.85099 10.19056 19.95861 11.74589 15.67589  5.87271 10.71880 12.22372  4.51614 19.48770  7.98492 14.91624 11.49978 10.58051 10.95794 16.17101  7.85975 10.84950 18.80875  9.05753 10.10998 13.22579  3.34097 11.27819  4.87835  9.69532  4.28000  7.38258 12.46736 18.06448  7.45749  5.83083 16.11290  8.08419  8.68214  2.06051  2.35338 13.73256  7.25303  5.90340  6.51915 15.12649 18.45976 12.78719  6.25271  4.23515  6.79911 11.45437  2.35338 14.47591  6.13549 11.50714 11.67076 14.40910 11.45608  4.24156  7.12428
0.016667  9.93828 15.54102  5.47684  9.03931  8.08419  4.04872 12.89420  4.32232 19.48770  7.79383  5.90340  5.91475 10.31883 20.38609  7.61715 10.33615 13.55305 11.42484  9.14261  2.97904 14.47591  5.70321  8.19476 14.23669  7.62153 16.60927 12.60456  9.88811 13.00041 10.06314  7.80672  2.67688 16.69912  7.42833  9.54021  6.12414 13.97811 21.87783 11.22428  8.83557  8.62307 24.04345 12.78719 18.35002 10.88710  6.17690  8.66627  5.64625 15.26353  4.64710  8.19476  4.96835 15.67018 13.66177 16.94595  6.08410 11.53884 14.02518  4.29092  5.52823 19.48770  8.18230  8.47921 11.85099 13.01622 12.59879 10.86304 10.10998 12.05060  5.54987  4.90737  5.12905 17.65627  7.08220 13.35606  7.87539  8.62307 19.95861 10.29706 10.80243
0.016667  7.85008 11.69550  8.12579 10.10998 10.18445 10.94799  3.94684  4.38532 26.14367  2.46275  8.19476  9.38657  8.25953 15.28930 13.36532  6.08410  7.74580  7.12136 10.62210  3.28107 15.26353  7.08220 11.71252 12.46736 13.19767 16.06200  5.09838  9.24621 11.43332 11.42484 13.40996  4.87835 10.67658 11.14320  8.77141  4.39789  9.54245  8.24153  9.69738  9.67034  9.40259 14.80165 16.53678 17.10226 12.38775  7.62022  7.62305  2.84161 10.47838  7.98492 15.74275  8.31901 12.49833 12.59879 16.17101  3.41350  9.93677 15.65369 14.01328  5.31679 22.42916  3.92513 13.92238 10.48049  6.76704  9.26077  6.48115  4.70751 12.38775 15.65369  9.44664  4.26078 14.22356  4.89991  9.86576  6.32531  6.76704 12.81268 18.00101 18.35002
0.016667  9.80997 12.59879 15.23915  6.76970 12.81717 12.46887 10.77960  3.19242 13.73256  9.54663  7.64691 14.23669  9.25812  6.54032 15.23915 17.68093  8.40464 13.35880 11.45437  3.41810 11.28515  6.75270 15.74275  8.02642 12.66686 18.45976 13.16715  5.91617  9.28112  9.44865  8.33325  3.37186 18.34705  3.92513 10.73681 10.88627 11.12643 23.18276  5.83083 10.33615 16.64675  6.00389 12.42637 15.67589 11.84863  5.87349  8.50142  2.45625 17.00888 11.14320  6.02476 11.85099  7.09096  7.01985  8.36850 13.51338 10.88710  4.56857  5.70875  2.67688 12.35118  8.81940 13.35606 13.67779  8.25953 10.15367  3.74043 19.17300 11.74646  7.62022 10.77960  3.41810 11.28515  3.67943 11.92387  9.63310 10.84950 14.33309  1.41338 11.28927
0.016667 11.41201 21.87783 11.91481  8.63485 10.54286  9.25177 16.00476  2.35338 10.28239  4.28000 13.35606 11.18069  6.76704 10.69814  9.05753  3.41350  8.24648  7.28551  7.04314  5.12905 14.22356  2.64556 13.63176 11.49978 16.64675  8.24153  6.48115  3.82499 11.10948  4.79250 10.62210  4.38532 13.73256  3.13069 16.86800  6.32531  8.44609 13.23231  1.41338 11.54127 10.71406 18.45976 17.41907 14.16767 13.00041 12.75337  3.56981  4.65429 17.65627  6.75270 14.56021  5.22484 16.29259 14.56512  9.48894 17.68093  8.55896  8.86869  8.50142  3.14886 13.97585  6.59350 11.11249  8.60015  9.40259 17.80142 16.53678  2.81602 11.94974 16.76096  5.70875  4.44988 13.49344  5.70321  8.05526  5.22484 15.39033 14.80165  3.16098 14.88178
0.016667 10.71406 14.80165  4.68954  8.04957  5.31601 13.35880 12.22372  3.14886 11.70333  5.70321 10.20365  8.02642 15.39033  7.01985  7.34963  6.59545 10.18445  2.77414  8.33325  5.22045 17.32765  1.80680  6.26076 12.24656  5.79010 12.81268 12.08212  7.30474 12.05060 11.18318  4.90737  4.32232 14.47591  6.28509  5.34136  6.70640  8.79181 17.48933 11.57456  8.24196 11.55846 16.89408  8.12579 14.88178  7.74580 15.65369  1.18954  4.72651 17.32765  3.67943  6.74659  8.87102  8.95336 16.33210 11.57456 14.16767 12.26807  7.96405  2.66036  2.45625  5.97837 11.58576  6.87112  4.39789 14.18961 12.81268 11.40073  5.36643  2.99941  9.05851  7.43480  5.41897  9.26722  3.41610  6.02476 11.18069 13.57600 15.04295 15.52818 15.26714
0.016667  9.67813  9.86731 11.40073 12.90606  6.58287 14.38791 11.82473  3.97203 11.49294 12.13011 12.14176  9.51071 13.19767 12.15730 18.00101  2.81602 13.22579  6.64086  7.80672  2.88978  9.89536  4.28000  6.87112 10.88627 15.96938 21.33684 18.00101 18.35002  6.35900  5.37647  8.16156  3.60925  8.79117  7.25303 11.30727 11.85099 10.71406 15.79845 12.60456 13.83397  9.54245 15.79845  9.27577  4.70751  8.55896 11.42484  9.59514  3.37186 15.81728  3.92513 16.86800 10.74670  9.93828  9.57011 18.84598  8.83557 11.32662 10.49517  4.90737  3.32619 23.08735  5.70321  6.02476  8.02642 13.57600  8.24153 12.42637 14.88178 10.99897  9.44865 13.14346  3.14886 19.48770  0.68273 16.24735 13.67779 11.55846 18.45976 12.42637  6.76970
0.016667 12.17227 13.88163  5.09838  7.67240  7.38614  4.99979  4.90737  2.93547  7.18809  6.13549 16.86800 10.10838 10.58051  4.62070 16.94595  7.30474  8.70969  5.19368 11.82473  4.32232 13.02637  8.18230 12.14176  9.99050 11.85946 25.29318 10.67780 11.28927 13.55305 17.49128  9.88564  2.45625 11.28515  6.91552 11.71252  3.71020  9.25812 16.60927 18.84598 18.35002 13.19767 17.48933  6.78300  4.44887 12.15613  7.12136 14.01328  3.28107  8.24619  5.98874  5.90340  9.38657 10.19056 17.18718  3.74043  9.45644  7.00065  5.71520  1.18954  4.08404 10.67658  7.79383 10.20365  8.73680  8.62307  9.86731  9.90138 20.36797  4.64488 13.68321  3.14804  3.91758 12.13235 11.14320 13.92238  3.71020 11.41201 19.17327  7.87558  5.91617
0.016667 15.96938 16.06200  7.87558  6.08410  7.19697  8.86869 12.65920  4.58422 23.08735  5.56416  7.51399 11.33676 10.44880 10.95794 11.04510 10.80243  2.99941 13.04949 10.17155  2.93547 20.34184  4.77266 16.86800  6.12414 11.12643 10.43031  8.83386  4.44887 11.74646  7.96405 12.89420  3.97203 10.47838  6.59350  6.87112 11.18069  8.95336 15.54102 11.04510  2.81602 10.98693 15.54102  6.48115  5.36643 12.26807 10.06314 13.69784  5.41897  7.58919  9.04994  6.26076  8.46093  8.79181  8.24153 14.70816 14.51621 10.30560  5.87349 10.02790  5.12905 17.65627 11.14320 11.92387 11.33676 14.63757  3.51293  5.83083 15.26714  5.31601  5.19368 14.01328  2.84161 18.71170  4.64710  7.91750  5.46665  9.67813  3.51293 18.84598  6.42314
0.016667  8.25953 13.02239  7.07199  6.59545 12.38775 13.68321  8.98671  5.77557 11.07989  3.67943  8.92060  6.12414  9.80997 16.33210  9.27577  8.43702  9.41699  9.85411  6.83887  3.56049 10.67658  9.04994  8.62430  8.17423 10.31883 20.38609  9.48894  5.55911  6.12302  6.64086 10.02790  3.32619 14.99561  5.15978  7.51399  4.96835 11.55846 17.18718  6.78300  8.43702 15.12649 16.33210  3.74043 10.33615  7.56888 14.77572  4.29092  6.08750 13.49344  6.43770 11.50714 13.67779 11.41201  3.51293 10.86304  2.81602  5.31601 17.49128 11.45437  3.19242  7.93609  0.68273  7.25263  6.12414 17.04293 13.23231 13.99905 13.51338 11.53884  6.64086 11.27819  6.59199  9.03621  5.02893  6.74659  8.31901 15.67018 10.95794  6.48115 10.10998
0.016667 10.84950 19.95861  9.27577 11.28927 10.99897 11.67354  3.14804  5.52823 15.81728  1.80680  7.12410 11.49978 10.06392 13.66177  2.44826  6.25271 10.06153  6.79911 12.22372  4.26078 19.48770  4.16063  9.86576 10.22917 11.26808 10.95794  6.78300  8.63485  7.91742  5.54987  7.24163  3.19242 21.30383  6.43770  9.70152  9.63310  8.62307  9.57011  8.36850  4.94355  8.06164 14.10533 11.40073  6.76970 12.81717 11.18318 12.22372  2.67688 14.73317  6.13549  7.25263 10.22917 10.58051 18.45976 11.74589  7.12428  6.12302  6.79911 10.77960  3.06318 24.78448  4.64710  6.26076  3.29034 10.19056 15.04295 14.96666  6.08410  5.60510  6.02566  7.04314  2.53988 15.53730  6.91552  8.19476  5.69604 10.06392  6.54032 14.46170  6.59545
0.016667 10.58051 13.66177 15.52818 19.17300  4.64488  4.79250 11.10729  5.41897  7.93609  9.81700 11.30727  8.31901 11.41201  3.51293  8.60434 16.11290 10.99897  8.13960 15.27605  4.58422  8.52919  9.29174  9.22563  7.56280  9.93828 11.69550  2.44826 10.33615  9.93677  4.04872 11.27819  4.08404 13.97585  4.89991  7.64691  8.87102 13.77380 11.45608 13.36532  5.16205 12.66686 19.55559  3.16098  7.67240 11.53884  5.37647 12.65920  3.06318  6.69473 10.41830 11.11249  4.39789 11.70756  8.59876  4.24156  9.24621 10.42504 11.92993  9.14261  5.04192 14.99561  1.18262 17.76919  8.46093  7.62153 12.15730 13.16715  6.76970  6.35900  4.32320 10.31832  3.06318 20.34184  5.84469  5.76345 11.03075  9.80997  9.57011 13.99905 13.83397
0.016667  9.10857  9.57011 12.08212 13.83397  9.41699  9.05851  8.82798  4.65429  9.89536  9.29174 14.91624  9.75382  9.93828 14.56512  8.12579  7.12428 12.26807  6.32982 11.27819  5.92023 13.73256  4.89991  9.54021 11.03075 11.41201 20.84312  9.69738  5.74189  8.70969  3.73134  9.14261  5.22045 20.34184 12.13011  5.76345  5.69604 17.04293 24.04345 10.29706 12.33689 13.97811  6.54032 18.00101 13.83397 12.65870  8.31773  2.66036  2.79051 11.28515  5.84469 13.63176 10.10838 15.39033 10.69814  9.90138 10.33615 12.81717 10.94799  9.29584  4.51614 19.90352  4.40083  5.59131 11.49978 11.85946 13.66177 10.67780  9.24621  7.56888 10.49517  9.88564  3.70889 13.02637  8.81940 15.30635 10.22917  7.85008 10.15367  7.61715  4.15954
0.016667 18.88262  3.51293 13.99905  7.30474  9.55035  9.85411 10.02790  3.75983 14.73317  0.68273 12.84155 10.22917  8.95336 13.23231 10.86304 20.36797  9.81007  7.79095  5.95197  5.04192 11.91644  8.38663 13.35606  9.87294 18.88262  4.62070 15.83719  7.12428  9.81007 15.19465 12.43627  3.41810 13.02637  7.79383 10.55529  9.87294  9.93828 17.80142  6.48115  6.59545  9.67813 23.18276 16.17101  4.94355  5.87271  9.44865  7.80672  4.95849 20.80676  3.41610 10.20365 10.61157 12.66686 16.06200 12.78719 12.33689 12.38775  4.99979 14.77419  3.46494 16.69912  6.75270  8.77141  4.96835 16.64675  8.93766  3.16098  8.24196  6.12302  4.04872 13.40996  2.20400 24.78448  1.52690  5.90340  4.69413  7.37111 11.92911  8.12579 10.33615
0.016667  6.76704 16.33210 13.36532 10.56687  4.23515 13.04949 11.45437  5.12905 11.28515  5.42731  8.77141  6.32531 16.64675 19.17327 12.78719  3.82499 11.43332  4.32320 14.77419  3.02102 24.78448 12.13011  6.38044  2.77393 11.55846 14.80165  5.83083 10.80243  7.19697  6.02566  9.44664  5.31679 12.13235 10.41830  7.38258  4.07330 11.26808 15.04295  9.90138 13.20447  9.25812 11.69550  8.36850  2.81602 10.77383  3.73134 13.40996  4.80112 21.84079  7.79383  8.77141  6.88769  6.36862 10.95794 13.36532 13.83397  7.91742  7.45177 10.62210  5.22045  8.24619  7.42833  6.74659 12.24656 12.49833  6.00389  8.60434  8.63485 11.32662  4.79250 15.27605  5.77557 19.90352  7.42833  8.33606 10.48049 14.87620 18.12448  2.44826 10.56687
