#_prob       var_1    var_2    var_3    var_4    var_5    var_6    var_7    var_8    var_9    var_10    var_11    var_12    var_13    var_14    var_15    var_16    var_17    var_18    var_19    var_20    var_21    var_22    var_23    var_24    var_25    var_26    var_27    var_28    var_29    var_30    var_31    var_32    var_33    var_34    var_35    var_36    var_37    var_38    var_39    var_40    var_41    var_42    var_43    var_44    var_45    var_46    var_47    var_48    var_49    var_50    var_51    var_52    var_53    var_54    var_55    var_56    var_57    var_58    var_59    var_60    var_61    var_62    var_63    var_64    var_65    var_66    var_67    var_68    var_69    var_70    var_71    var_72    var_73    var_74    var_75    var_76    var_77    var_78    var_79    var_80 
0.050000 10.71406 17.18718  2.44826 14.51621  9.55035  5.54987  5.45470  4.65429  6.69473  8.38663 11.92387  9.13277  8.62307 24.04345 10.10119  7.30474  6.58287  7.96405  8.50142  3.60925  7.93609  5.84469  7.51399 12.70929 18.06448 18.12448  5.47684 12.61715 11.94974 17.49128  5.45470  2.61222 13.25811 10.76045  6.02476 12.70929 13.01622 11.45608 14.70816  7.85975  7.37111 14.10533  5.47684 14.51621  7.19697  4.99979  2.06051  6.29325 16.39768 12.13011  6.38044  9.51071 18.06448 19.17327 13.99905 10.33615  8.24648  7.45177  9.88564  4.87835 24.78448  6.28509  8.77141 13.67779  8.62307  9.86731  2.44826  8.43702 12.26807  9.05851  6.83887  3.60925 19.48770  9.81700  7.91750  9.13277 14.18961 20.38609 11.22428 10.33615
0.050000 12.01431 16.33210 18.00101  6.25271  5.87271  7.96405 12.43627  4.26078 15.53730  4.64710 10.20365 11.03075 11.12643 14.10533  8.83386 11.04311  9.93677  9.05851  9.88564  4.26078 15.53730  2.64556  6.38044 10.61157 15.67018 20.38609 16.53678 15.67589 12.65870  6.95925  3.56981  3.46494 10.08853  5.42731  7.12410  7.40074 14.18961  6.54032 12.25231  9.03931 13.01622 14.80165 11.22428  3.41350  8.70969 15.65369  6.18563  2.35338 24.78448  7.79383  6.02476  6.88769 10.71406 14.10533  9.48894 12.61715 13.22579 14.38791  4.60944  5.77557  8.79117  9.81700 13.35606  8.73680  9.10857 16.33210 10.10119 13.51338  7.74580  6.02566  9.44664  2.79051 12.57304  9.04994  7.51399 11.03075  8.62307 11.45608 11.74589  5.74189
0.050000 12.49833 15.54102 10.67780  5.16205 13.22579 17.49128 15.27605  2.79051 10.08853  5.42731 15.30635  6.88769  9.54245 10.69814 13.99905 14.51621  8.70969  5.54987  6.83887  3.06318  6.69473  7.25303 10.73681  4.96835 13.57600 17.18718  9.48894  8.43702  7.74580  3.34097  6.83887  6.29325 16.39768  5.02893 15.30635  9.13277 16.64675 20.38609 16.53678 14.51621  8.62307 18.12448  2.44826  9.03931 12.65870  3.34097 14.01328  2.93547 13.25811  9.81700  7.51399  4.07330 13.01622  9.86731  2.44826 19.17300 11.32662  9.05851 15.27605  4.08404 19.48770  3.13069  8.33606  9.87294 12.01431 14.80165 11.74589 10.33615 11.32662  5.54987  9.88564  4.87835  6.69473 12.13011 15.30635  7.40074 15.67018 19.17327 15.52818 11.04311
0.050000  8.62307 11.45608 12.78719  8.43702  9.14262  6.48445  8.50142  2.35338 14.73317  2.64556  5.59131  6.32531 15.67018 18.12448 13.36532  6.25271 12.26807  4.99979  8.98671  4.87835 13.97585  3.13069 10.20365  5.69604 16.64675 10.69814  2.44826 10.33615  7.19697  5.54987  8.50142  4.65429  9.48637  2.64556 13.35606  2.77393  6.36862 21.87783  6.48115 12.61715  9.93828 11.45608  9.48894  6.76970 10.99897  6.48445 10.31832  3.32619 11.28515  2.64556 12.59977 12.70929  9.54245 17.18718 10.67780  3.41350  5.87271  6.02566 12.43627  4.65429 12.57304  4.28000 12.59977  6.88769 16.64675 17.18718 16.53678  3.41350  9.93677  6.95925  7.43480  5.77557  9.48637  5.42731  9.22563  9.87294 14.87620 21.87783  8.83386 11.79954
0.050000  9.93828  6.54032 11.22428  9.67034 11.64321 12.46887  7.43480  3.46494 22.42916  6.28509  9.22563  4.96835 16.64675  6.54032  8.12579 11.79954  3.73118  8.49853  4.60944  2.79051 18.34705 10.76045  6.74659  7.40074  9.54245 16.33210 12.78719  5.16205  5.87271 11.67354  8.98671  5.41897 11.28515  3.55021  6.74659 10.22917 12.49833 10.69814  5.47684  3.41350  6.36862 10.69814 18.00101 15.67589 10.65910 10.94799  9.44664  3.46494 18.34705  2.04887  9.70152  2.77393  6.36862 16.33210 11.74589  7.85975  3.73118 10.27673  8.50142  3.19242 11.91644  9.04994  7.91750  4.96835 18.06448 14.10533  8.83386 14.51621 10.65910 12.46887 10.77960  2.35338 11.91644  3.55021  6.74659 10.61157  9.54245 12.15730  4.24156 19.17300
0.050000  7.37111  9.86731 14.70816  6.76970  7.74580  4.99979  6.83887  2.61222 13.97585  9.81700  6.38044  9.51071 13.01622 14.80165 18.00101 17.10226 11.32662 15.65369  7.98613  5.12905 10.08853  2.04887  5.59131  9.51071  7.37111 13.44539 11.22428  7.85975 13.22579  6.48445  7.43480  3.32619  6.69473  6.75270 11.30727  4.96835  7.37111 12.81268  2.44826  8.43702  9.54245 16.33210 16.53678  8.43702 10.30560 17.49128  7.43480  4.65429 12.57304  7.25303  6.74659  8.31901  7.37111  7.86260  7.34963  8.43702  9.93677  9.64936  5.45470  5.12905 20.80676 12.13011 11.30727 12.04217 10.31883 21.87783 11.22428  5.16205  9.14262  9.64936 12.43627  2.61222 18.34705  5.02893 16.86800  7.87539  9.10857 14.10533 14.70816 17.10226
0.050000 11.12643 18.12448 10.10119 12.61715  3.73118 11.67354  4.60944  3.91758 18.34705  7.25303 11.30727 10.22917 10.71406 11.45608  9.48894  9.67034 10.99897  6.95925 10.31832  4.65429 20.80676  4.28000  7.91750 11.03075 11.12643 11.45608  8.83386  9.03931  8.24648 12.46887  9.88564  4.87835 15.53730  7.25303  7.91750 12.04217 11.55846 19.17327 11.74589  7.30474 13.57600 19.17327 14.70816 13.51338  6.58287  8.49853  8.50142  3.91758  7.93609 10.76045 15.30635 11.03075 12.01431 10.69814 10.10119 14.51621  4.99924  6.95925  2.06051  3.46494  6.69473  2.64556 15.30635 11.49978  9.54245 18.12448 14.70816  6.76970  9.55035  7.96405 15.27605  3.91758  7.93609  1.18262 10.73681  8.73680 11.12643 16.33210  9.48894  6.25271
0.050000 10.31883 13.44539  6.48115  7.30474 12.65870  7.45177 11.82473  4.87835 24.78448  1.18262  8.33606 12.70929 12.49833 19.17327  7.34963 13.51338  7.74580 14.38791  3.56981  3.75983 13.25811  6.28509 15.30635  4.07330 14.18961  4.62070  7.34963 19.17300  4.99924  8.49853 10.31832  4.26078 14.73317  3.92513  7.51399 11.03075  9.93828 12.15730  8.83386  4.44887 18.06448  7.86260  8.12579 11.79954  7.74580  7.45177  9.88564  3.19242 15.53730  5.42731 11.92387  7.87539 10.31883  8.93766  5.47684  7.30474  7.74580  4.99979 14.01328  3.06318 15.53730  3.55021  9.22563  2.77393  8.06164  8.93766 10.67780 11.79954 10.30560  4.99979  6.18563  2.93547 13.25811  3.13069 12.59977  6.88769 18.06448 15.54102 16.53678  9.67034
0.050000  9.54245 14.80165 16.53678  7.85975  7.19697 13.35880 10.77960  5.77557 10.67658 10.76045  6.02476 10.61157 12.01431  8.93766 12.25231  7.85975 13.22579 17.49128 15.27605  2.35338 11.28515  3.92513 13.35606  8.73680  9.10857 12.81268 18.00101 14.51621  9.93677  6.02566 12.43627  4.44988 12.57304  3.13069  8.33606  8.73680 15.67018 18.12448 12.78719  5.74189 16.64675 15.54102 13.99905  5.16205  3.73118 11.67354  8.98671  5.41897 11.91644  3.13069  8.77141  5.69604  9.10857 12.15730  8.12579 17.10226 12.26807 13.35880  3.56981  5.41897 10.08853  8.38663 10.73681  9.13277 12.49833 13.44539 13.99905  6.25271  3.73118 11.67354 11.82473  3.46494 17.32765  6.28509  6.38044  5.69604 12.01431  8.93766 10.67780 15.67589
0.050000  9.10857 10.69814  8.12579  4.44887  6.58287  6.95925  9.44664  3.60925  8.79117  3.13069  6.74659  8.73680  8.06164  4.62070 11.74589 15.67589 11.64321 10.94799 11.27819  6.29325 16.39768  9.81700 12.59977  2.77393  8.62307 21.87783  6.48115  7.30474 10.30560 15.65369 14.01328  3.91758 19.48770  7.79383 16.86800  9.87294 18.06448 16.33210 18.00101 11.04311 15.67018 24.04345 10.67780 10.33615 12.26807  9.64936  5.45470  4.87835 17.32765  3.92513  7.12410 12.04217  9.93828 21.87783  6.48115  6.25271  6.58287  6.48445  7.98613  2.79051 18.34705  5.84469 10.20365  4.07330 10.71406 19.17327  9.48894  7.30474  6.58287  6.48445 11.27819  5.41897 10.08853  4.64710  8.33606  4.07330 12.49833  4.62070 18.00101 13.51338
