#_prob       var_1    var_2    var_3    var_4    var_5    var_6    var_7    var_8    var_9    var_10    var_11    var_12    var_13    var_14    var_15    var_16    var_17    var_18    var_19    var_20    var_21    var_22    var_23    var_24    var_25    var_26    var_27    var_28    var_29    var_30    var_31    var_32    var_33    var_34    var_35    var_36    var_37    var_38    var_39    var_40 
0.016667 12.83940  9.86731 13.99905  3.82499  3.73118  3.73134 11.45437  5.77557 13.73256  3.55021 10.20365 12.04217  7.85008 11.45608 11.74589  4.44887  7.56888  9.05851 13.14346  2.45625 23.08735  8.38663  8.92060  9.51071  8.25953 19.95861  3.74043  7.30474 11.74646  4.99979  8.98671  5.41897 21.30383  4.40083  6.87112 12.97994  6.36862 11.21040  4.24156  8.04957
0.016667  6.36862 10.69814  7.61715 10.56687 10.06153 15.65369  8.66627  5.92023 23.08735  7.98492  7.38258  8.46093 18.88262 16.06200  9.69738  9.24621 10.42504  3.73134  7.80672  2.53988 11.70333  4.16063  9.38167  4.07330 12.83940 17.18718 11.57456  8.24196  8.55896  6.32982  7.62305  6.08750 20.80676  6.43770 11.11249  6.51915  9.93828  3.51293 13.16715 14.51621
0.016667 10.58051 12.15730 12.60456  6.25271 10.18445  9.44865 14.36616  2.45625  8.24619  5.15978  9.07198  5.69604  8.79181 11.92911 12.08212 18.35002  9.00133 13.68321  7.43480  3.10578 21.30383 10.41830 12.14176 14.23669  9.54245  3.51293  6.16456 12.90606  7.19697  6.64086 16.00476  5.64625 10.87706  5.29255  8.33606  6.88769 13.01622  4.62070 13.78062  8.43702
0.016667 16.29259  8.59876  6.16456 19.17300 11.10948  8.86869  8.16156  3.75983 24.78448  4.04268  7.64691 10.10838 11.70756 22.48300 13.56961 12.33689 10.30560 10.71880  2.66036  4.02749 16.69912  8.18230 14.56021 12.70929  9.67813 21.33684  5.47684 14.88178 10.18445  7.96405 10.46843  2.97904  8.24619  8.59868 17.76919  9.26061  8.44609  6.00389  5.47684 11.04311
0.016667  6.76704 10.43031 15.52818 17.10226  5.60510 11.42484  4.90737  3.32619 11.70333  1.18262  6.26076  8.02642 10.19056  8.24153 13.78062 19.17300 10.18445 12.75337  6.41079  3.37186 19.48770  3.67943 10.37765  9.38657 10.84950 16.06200 11.22428  5.74189  9.93677  4.79250  9.44664  2.93547 16.39768  6.13549  6.02476 13.67779 10.06392 14.56512 15.52818 13.20447
0.016667 11.55846 11.21040  4.68954 11.54127  9.28112  7.12136  9.14261  3.70889  9.89536  6.43770  7.78140 12.97994  8.95336 17.18718  5.47684 11.54127  7.74580 14.38791  1.18954  2.20400  9.03621  6.28509  6.14220  4.69413  8.62307 14.10533 13.78062  6.25271 13.00041 14.02518 11.63635  4.20061  8.79117  2.46275  7.78140  9.38657 14.87620 25.29318  8.60434  4.94355
0.016667 10.31883  8.24153 18.00101 12.61715 11.94974  8.31773 14.77419  5.52823 10.28239  7.25303  6.38044 13.67779 15.67018  9.26077 17.41907 13.51338  9.68133  3.34097 10.94122  3.75983 13.73256  7.98492  9.07198 12.46736 10.06392 16.89408  9.48894  6.42314  4.23515 13.35880  9.74145  3.46494 15.53730  4.28000  9.86576  7.72093 11.85946 21.33684 12.42637  4.44887
0.016667 17.04293 12.59879  9.69738  7.67240  2.99941 14.02518 10.17155  4.02749  9.69532  3.13069  7.12410 11.03075 12.17227 11.21040  7.87558 14.16767 11.74646  9.85411 10.17155  4.38532  5.97837  3.41610 12.36681  8.31901 18.88262 15.54102 12.42637  4.15954 10.06153 10.94799  9.29584  2.67688 11.49294  7.98492 10.20365 12.46736 11.26808 10.95794 11.57456 11.28927
0.016667 17.50103 16.33210 14.46170  6.08410  5.31601 13.68321  7.43480  2.97904 18.34705  7.08220 13.09320  7.87539 12.49833 12.15730  7.34963 16.58499  8.55896 14.77572  3.94684  5.52823 13.97585  6.91552 15.74275  6.12414 14.63757 21.87783  4.24156 11.79954  7.38614 17.49128  5.95197  3.70889 13.02637  4.04268  6.26076  6.32531  7.37111 14.10533 12.08212 17.68093
0.016667  9.10857 15.54102  5.83083  5.55911 11.32662  5.54987 16.00476  4.65429 13.02637  2.46275 12.36681  8.60015 16.64675 13.44539  6.16456  8.63485  6.35900  8.13960  8.82798  5.12905 16.39768  5.84469 15.30635  6.51915  9.93828  6.54032  8.36850  2.81602 11.64321  6.17690  5.18825  3.19242 11.91644  3.27650 12.59977 11.18069 12.17227 10.43031 16.53678  7.48742
0.016667 14.87620 23.18276 15.23915  8.24196 12.81717  7.96405  7.04314  5.41897 20.34184  4.16063  9.38167 10.48049 12.83940 14.56512 12.78719 12.06456 10.99897 17.49128  5.18825  2.61222 10.28239  8.59868  7.25263  9.00294 13.77380 13.44539 10.67780  6.59545  9.68133  9.44865  5.70875  6.59199 13.49344  2.97776  6.99694  7.56280  9.10857  9.26077 11.91481  5.74189
0.016667 10.44880  7.45749  5.47684  4.70751  4.64488 10.94799 12.02023  4.80112 13.25811  5.42731  6.62333 11.49978  6.36862 20.38609 10.67780 13.83397  7.38614  4.32320  7.62305  2.93547 21.84079  1.18262  5.59131  5.91475 15.67018 15.79845  7.87558 11.04311  8.70969 12.19474  9.59514  2.88978  6.69473  3.55021  6.74659  2.02409 13.97811  7.86260  8.12579  8.24196
0.016667  8.95336  6.54032 14.96666  6.94595  7.38614  6.48445 10.94122  3.65871 12.13235  0.68273  8.05526 10.88627 13.57600 20.84312 18.00101  7.67240 10.88710  7.12136  3.56981  6.29325 18.71170  3.80427  7.51399  7.40074 11.70756 12.81268  4.68954 15.26714  9.55035  8.86869  4.60944  5.92023 13.25811 11.58576  9.70152  5.22484 11.55846 24.04345 10.86304  7.85975
0.016667 14.40910 19.17327  9.27577 15.67589 12.51704 15.19465  6.62829  2.67688  6.69473  5.56416  6.99694 11.85099  9.10857  7.86260 13.99905  3.41350 11.94974 12.46887  7.24163  4.65429 14.73317  2.97776 10.55529  6.32531  6.76704 16.33210  6.78300  5.55911  7.91742  3.34097  9.88564  3.37186 17.32765  3.13069  9.07198  6.70640  7.85008 11.45608 12.78719  5.55911
0.016667 11.12643 12.81268 11.22428  4.44887  9.93677  8.13960  7.62305  4.44988 21.84079  1.52690  7.91750 10.22917 12.66686 16.89408  9.48894  8.04957 11.43332 15.65369  8.66627  4.08404 10.47838 12.92051  8.77141  4.39789  9.40259  4.62070 10.10119 11.54127  6.12302  7.12136  7.24163  2.45625 13.97585  5.02893  6.50129  4.96835 13.57600 18.12448 13.99905 18.35002
0.016667  8.62307 13.44539 14.22574 12.90606  7.56888 16.76096 14.01328  4.26078 16.39768 12.92051 17.76919 10.61157 10.84950 24.04345 10.48920 14.88178  4.99924 18.55171 10.31832  3.32619 13.02637  5.98874  8.05526  9.26061 15.12649  9.86731  8.83386 13.83397  5.31601  4.32320 10.02790  4.65429 14.47591  3.80427 14.23064 12.24656 10.19056 22.48300 10.10119  7.67240
0.016667  7.62153 15.28930 13.36532  5.16205 11.43332  5.87349  8.98671  3.14886 17.00888  5.29255  8.77141  9.13277  8.25953  7.01985 14.46170 16.11290 13.00041 11.18318 11.45437  4.95849 14.47591  3.27650 11.71252  2.02409 12.01431 11.45608 12.25231 12.33689  9.81007 15.19465 11.82473  4.58422 17.00888  1.52690 16.86800 12.70929 12.33355  8.24153  7.87558  6.08410
0.016667 15.12649 17.48933 11.74589  9.88811 11.84863  7.79095  9.44664  5.04192  7.18809  6.75270 13.92238 12.70929 10.98693 10.69814  5.09838  6.59545  9.81007  4.99979  2.06051  3.41810 14.99561  6.75270  7.91750 10.35313 18.06448 10.69814  7.34963 12.61715  8.85708  6.48445  7.98613  3.60925 23.84840 10.76045 11.92387  7.40074 12.83940 11.69550  8.36850 10.10998
0.016667 14.63757 13.23231  7.07199 15.26714 13.55305  5.71520  8.50142  3.06318 20.80676  9.04994 11.30727 11.67076  7.37111 14.10533  5.83083  7.85975  8.70969  6.79911 10.02790  5.31679 23.84840  5.02893  7.64691  2.77393 14.40910  7.45749  3.16098 13.51338  7.74580  7.28551 10.77960  3.06318 14.22356  8.18230  5.90340 10.61157  8.95336 15.54102 15.23915  7.30474
0.016667  9.40259 19.55559 12.97459  3.41350 12.26807 10.06314  8.33325  2.84161  9.03621  9.29174  5.34136  8.87102 14.40910 16.33210 16.17101  7.48742  6.58287 10.49517 13.69784  3.23649 16.10391 12.13011  5.34136  7.56280 17.04293 17.80142  8.60434 14.51621 13.55305  9.25177 13.40996  2.53988 14.99561  7.60845 15.30635  8.87102  9.25812 12.15730  9.27577 17.10226
0.016667 13.38412 17.80142  3.16098 20.36797 10.77383 13.04949  6.18563  4.58422  9.26722  2.26526  8.33606  9.87294 18.06448 19.95861 16.53678  6.25271  8.08419 10.06314 12.43627  3.97203 15.81728  7.25303  6.26076 11.03075 17.50103  9.57011 10.48920  8.43702  9.00133 16.16720 12.65920  4.72651 10.47838  2.26526  5.34136 14.23669 10.98693 10.15367 11.04510 15.67589
0.016667 18.06448  8.93766 16.53678  8.04957 10.65910  4.32320 10.77960  3.02102 10.87706  5.02893  7.51399  6.88769 17.04293 11.69550  2.44826 10.80243  7.91742 11.92993  9.44664  2.35338 10.08853  2.04887  8.47921  8.87102 10.58051 12.38043 15.83719 16.58499  5.87271  5.87349  8.33325  2.61222 12.79806 10.10605 11.71252  5.91475 10.31883 13.66177 10.67780  9.45644
0.016667 10.84950 14.80165  8.12579 14.51621  8.40464  6.64086 13.14346  4.32232 26.14367  5.70321 13.63176  7.72093 13.77380 10.15367 11.91481  8.43702 10.54286  4.04872 10.77960  3.81155 18.34705  8.81940 14.91624 10.48049 16.64675  7.86260 11.91481 18.35002 11.94974 11.18318 12.02023  2.73589 10.08853  1.80680  8.62430  9.75382 10.44880 16.33210 10.29706  4.70751
0.016667 11.70756  3.51293  9.05753 12.06456 12.65870 12.19474 11.82473  3.19242 11.07989  4.89991  8.47921 10.74670 15.96938 10.43031  8.60434  6.94595  9.41699 16.16720 16.00476  2.84161 19.09126  4.40083 17.76919  9.13277 15.39033 12.59879 10.29706  4.44887 11.53884 11.67354  8.82798  4.87835 18.71170  5.98874 11.30727  4.07330 12.49833 23.18276  5.83083 10.33615
0.016667  8.25953 10.95794 13.16715  5.36643  7.19697  9.05851 12.43627  5.22045 10.08853  6.13549 10.37765  6.51915 13.97811 15.04295  8.12579  4.94355 11.64321 13.04949  6.62829  5.64625  6.69473  5.42731  9.54021 10.10838  9.25812 10.95794 13.99905 19.17300 12.38775 15.65369 10.94122  3.56049 21.84079  7.79383  7.12410 11.03075 11.70756  7.45749 13.36532  6.42314
0.016667 12.33355 22.48300 10.86304  6.59545  9.14262 17.49128 10.02790  2.93547 14.73317  3.80427  9.86576  9.26061 15.12649  5.38362  9.27577  7.12428  5.60510  2.77414  3.14804  3.65871 17.00888  9.54663 10.03308  7.72093  8.44609 20.84312  9.69738 15.67589 11.32662  5.19368  7.43480  3.10578 10.67658  5.56416 12.14176 13.29288 15.12649 15.79845 14.96666  9.24621
0.016667 12.66686 13.02239 12.25231  6.76970  9.68133 12.46887  1.18954  4.87835 10.47838  4.77266 11.71252  5.22484 12.01431 15.28930 16.94595  4.15954 12.26807  9.64936  6.18563  3.28107 11.07989  7.08220 13.92238  7.23444 15.96938  6.00389  9.27577 13.20447 10.54286  8.13960  5.45470  4.02749  9.89536 12.13011 10.37765  9.51071  8.25953 13.44539  5.09838  2.81602
0.016667  7.85008 16.60927 10.10119 10.10998  7.91742  6.32982  9.74145  2.61222  7.58919  7.60845  9.70152  7.56280 10.58051 12.59879  4.24156  9.03931  8.85708  4.79250 10.62210  4.80112  8.24619 11.58576  9.70152 11.67076 10.19056 15.28930  5.09838  7.48742 11.21868  7.62022  2.06051  6.29325  5.97837  4.52318  9.54021  7.06355 13.38412 16.60927  6.16456 12.06456
0.016667  9.93828 11.45608 11.91481 13.51338  9.81007  7.28551  6.41079  3.97203  5.97837  2.81656 12.84155  4.07330  8.44609 14.80165 12.42637  5.55911  3.73118 11.42484  9.29584  3.60925 12.13235  2.46275 11.50714  5.69604 11.41201 18.12448 14.70816 20.36797  9.14262  9.05851 13.69784  5.77557 15.81728  3.92513 11.50714  5.46665 10.58051 13.88163 17.41907 14.16767
0.016667 15.39033 24.04345  8.83386  9.24621  8.24648 14.77572 13.69784  4.20061 12.35118  6.91552  5.59131  7.40074  5.79010 19.55559 14.96666  9.88811 10.77383  7.79095 14.77419  3.02102 11.91644  9.81700 16.86800  6.70640  8.95336 19.55559 16.94595 16.11290  3.73118 11.92993  3.14804  4.80112 16.10391  9.54663  6.38044 10.88627 12.66686 17.18718 10.48920  6.59545
0.016667  5.79010 11.92911  7.34963 16.58499 10.30560  6.79911 12.22372  5.64625 11.28515  4.40083 10.03308  7.23444  6.76704  8.93766  9.90138  5.91617 10.06153 15.19465  8.33325  5.22045  9.48637 10.10605  7.12410 12.97994 14.18961 23.18276 12.78719  6.94595  7.56888 10.27673  3.94684  2.20400 20.34184  2.81656 14.56021  3.71020  7.09096 13.23231 14.22574  9.03931
0.016667 13.77380  7.86260 12.08212  9.45644 10.42504  4.79250  2.66036  3.37186 16.69912  6.59350  6.14220  8.73680  9.25812  9.86731  7.61715 17.68093 12.05060  7.62022 14.36616  3.91758  7.18809  7.42833  6.50129  8.17423 10.98693 16.60927 10.86304  9.24621  5.60510  2.77414  6.83887  5.04192  7.93609  3.67943 12.36681  9.63310 10.84950  8.93766 11.40073  8.83557
0.016667 10.19056 21.33684 11.40073  7.85975  9.55035  6.02566  5.70875  4.08404  8.52919 12.13011 12.14176 11.33676 11.12643 17.80142 18.84598 12.61715  9.55035  7.45177 11.82473  4.51614 15.26353  1.52690 16.24735  9.87294 16.29259 11.21040 13.56961 12.06456 12.26807  3.73134  1.18954  2.79051  9.26722  2.04887  8.47921  6.12414 16.64675  9.57011  7.07199 12.61715
0.016667  9.80997 18.80875  6.78300 10.80243 12.15613 10.27673  7.80672  6.59199 12.57304  4.64710  9.22563  2.02409  7.62153  9.57011 11.04510 10.33615  7.00065  8.31773 11.10729  2.67688 13.25811  4.77266 10.20365  8.02642  9.10857 10.43031  2.44826  4.70751  6.35900 10.49517 11.10729  2.84161  7.58919 12.92051 13.35606  9.13277 17.04293 16.89408  7.61715 15.26714
0.016667 12.17227  7.01985 12.42637 18.35002  8.08419  8.49853 15.27605  3.41810 13.49344 10.41830 10.55529  3.71020  9.93828  8.59876 14.70816  6.42314 10.65910 10.27673  6.83887  4.72651  9.89536  9.29174  5.76345  3.29034 13.19767 13.02239 12.08212  5.16205 12.05060  5.37647  6.18563  4.51614 17.99569  7.42833  7.64691 11.49978 17.50103 11.92911  2.44826 16.11290
0.016667 13.57600 17.18718 17.41907  9.03931 10.54286 16.16720 10.31832  3.81155 10.67658  3.67943 14.23064 12.24656 10.31883 12.38043  8.83386  5.74189  5.87271  6.17690  9.88564  5.04192 15.53730  3.13069  6.02476  5.22484  7.62153  7.01985 16.53678  4.94355  2.99941 16.76096  8.16156  3.65871 12.57304  4.64710 13.92238  8.46093 10.71406  6.54032  3.74043 13.51338
0.016667 13.19767 18.12448  1.41338  7.12428  6.12302  8.68214 12.89420  4.95849 13.97585  7.42833 11.50714 13.29288 14.18961  3.51293 12.25231 11.28927 12.38775 14.02518 12.02023  3.56049 17.99569  0.68273  6.62333 12.24656  7.37111  8.93766 11.04510 17.68093 10.99897  7.45177  6.62829  4.95849 11.28515  9.04994 13.63176  9.87294  8.06164 20.84312 14.46170 20.36797
0.016667 10.06392 16.06200  7.87558  7.48742  8.85708  9.64936  2.06051  4.72651  8.79117  7.79383 10.92245  9.51071 10.71406 12.81268  6.48115 20.36797 11.21868  7.96405  4.60944  4.20061 26.14367 11.14320 11.92387  8.73680 12.17227 14.56512 17.41907  5.91617 11.43332  8.68214  8.50142  4.26078 26.14367 10.41830 13.09320  8.31901 13.77380 14.80165 11.74589  5.36643
0.016667  8.44609 25.29318 15.83719  6.42314 11.74646  3.34097  7.24163  3.51239 17.65627  4.52318 10.73681  6.12414 15.39033 16.60927  7.07199 15.67589  8.40464  9.25177 10.46843  3.86411 12.57304  3.55021  8.19476 10.22917 13.97811 24.04345  1.41338  9.03931  8.08419 13.68321 10.62210  4.08404 19.90352  6.28509  8.05526  8.73680 15.39033 19.95861  9.90138 11.54127
0.016667 11.85946 16.89408 12.78719 10.33615 13.00041  5.37647  7.98613  3.46494 17.32765  2.64556 14.56021 14.23669  7.09096 21.87783 11.22428 12.90606  4.23515  6.64086 11.63635  3.14886  7.58919  4.28000 11.30727 12.04217  8.79181 11.69550 15.52818  7.12428 13.22579 12.75337  4.29092  3.81155 16.69912 11.14320  9.22563 11.67076  9.80997  8.59876 12.97459 12.90606
0.016667  9.67813  4.62070  4.24156  4.94355 13.22579 14.38791  4.60944  3.10578 23.84840 11.58576  8.19476  8.31901  8.62307 10.95794 15.52818 10.56687  6.12302  8.68214  4.29092  4.87835  9.26722  2.26526 11.11249 13.29288  9.80997 12.15730  9.05753  9.45644 10.30560 11.42484  7.04314  3.91758 18.34705  7.25303  5.59131 10.35313 15.67018 14.33309 11.22428 12.33689
0.016667  7.37111  6.00389 11.04510 13.20447 11.21868 10.49517 10.62210  2.73589 11.91644  1.80680 16.24735  9.00294 10.06392 15.79845 11.57456 11.04311 11.10948  5.71520 12.22372  2.88978  8.79117  6.59350 10.73681  3.71020 13.01622 22.48300 14.22574 14.16767  9.41699  5.54987 11.27819  3.28107  9.48637  8.81940  7.91750  9.99050 11.41201 12.59879 18.00101  5.16205
0.016667 11.26808 10.15367 16.94595 14.16767  7.74580 10.71880  3.14804  3.91758 15.81728  8.38663  8.62430  7.06355  8.06164 19.17327  4.68954  2.81602 13.22579  5.87349  9.59514  2.73589 22.42916  5.56416  9.22563 10.61157 11.12643  8.24153 11.74589 10.10998 12.15613 14.77572  3.56981  4.44988 14.73317  1.18262 15.74275 10.10838 15.96938 18.80875 18.84598 19.17300
0.016667 12.01431 21.87783  9.90138 13.83397  6.58287  4.56857 12.65920  2.20400 18.71170  3.92513 12.59977  5.91475 11.55846 23.18276 12.60456  6.76970 13.55305  6.48445  8.50142  3.06318 13.49344  2.64556  6.38044 13.67779 11.85946 11.92911 13.36532  6.08410  6.58287  5.71520 10.17155  3.32619 22.42916  8.38663  7.25263  9.00294 16.29259 13.02239  9.69738  6.25271
0.016667 11.41201 13.66177  6.48115  8.43702 10.88710  2.77414  9.59514  6.29325  7.93609  9.54663  6.02476  8.17423 16.29259 25.29318  6.78300  9.67034 11.53884  8.49853  4.90737  6.08750 14.22356  3.92513 13.35606  5.46665  6.36862 17.48933 14.96666 10.80243  6.79631  6.95925 12.22372  3.51239 10.28239  5.42731 10.03308 12.04217  9.67813 18.45976  9.48894  9.67034
